gene_id	gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000039456	Morc3	651.342554266849	0.24242054306134792	0.12877839094952478	0.026203908684724546	0.08151300891497457
ENSMUSG00000001786	Fbxo7	53.23842865456549	-0.3576843944054895	0.2258796130378434	0.02625927086303092	0.0816682920311055
ENSMUSG00000033065	Pfkm	174.39335627082312	0.25596485093802473	0.13887870161831933	0.026291856384472442	0.08175268835984249
ENSMUSG00000038775	Vill	21.443655657553908	0.49579289649764813	0.3804766744243513	0.02630267633662162	0.08176938522137053
ENSMUSG00000037362	Ccn3	3.50862022361889	0.543176565544557	0.6905994748469291	0.026357276385778932	0.08192214991005621
ENSMUSG00000028700	Pomgnt1	100.15013440505274	0.28546253627506335	0.16218684274728395	0.026382983013654968	0.08198506506915193
ENSMUSG00000030411	Nova2	47.942319142949	0.36954680485489055	0.23775069120010117	0.026423056103488395	0.08209258867687645
ENSMUSG00000032279	Idh3a	764.4941272842151	-0.18544087954142008	0.09151083223450991	0.026478744031712968	0.08224857074695438
ENSMUSG00000051022	Hs3st1	8.900116855374154	-0.5488438836131173	0.46286555323433176	0.0264963622662786	0.08228626021133882
ENSMUSG00000019966	Kitl	27.26539749827236	-0.4198952703943287	0.28994092864106336	0.026507833507568492	0.08230484811962957
ENSMUSG00000000340	Dbt	184.67262709051897	0.2794532726359045	0.1575195414968506	0.02651693339331444	0.08231606697701149
ENSMUSG00000017376	Nlk	339.41778057546185	0.19958940480536774	0.10022337354913075	0.026538015325298182	0.08234743411074429
ENSMUSG00000051989	Smim11	137.16663602784715	-0.267564291180913	0.1481094111068996	0.026535583552861574	0.08234743411074429
ENSMUSG00000028312	Smc2	1514.269766135462	0.18327458488815415	0.09028743031652157	0.026572770825534258	0.08243823008591615
ENSMUSG00000031232	Magt1	217.52995246465343	-0.2238269852451562	0.11613679674307452	0.0265867933553306	0.08246468073393115
ENSMUSG00000034064	Poglut1	334.4426017543822	-0.2341644945739982	0.12335495387972978	0.026623024306910104	0.08255999042508728
ENSMUSG00000037787	Apopt1	86.98302574616052	0.3163056812057692	0.18889935133418392	0.02667564638736554	0.08270608033677314
ENSMUSG00000031156	Slc35a2	183.6896211397123	0.25749099362749706	0.14059107867600812	0.026719308061706082	0.08282433447309429
ENSMUSG00000032679	Cd59a	41.86996289263985	0.38075209480406724	0.24972868039557516	0.02673396539867103	0.08285265087301415
ENSMUSG00000042808	Gpx2	64.01869117476625	-0.3256108895317197	0.19736036007265803	0.0267649036736264	0.0829314022749725
ENSMUSG00000040822	1700123O20Rik	191.48015565868346	-0.2574887149163287	0.14066542673047938	0.026777545633284442	0.08295344149001992
ENSMUSG00000028318	Polr1e	297.986449111453	-0.2608122549321181	0.14322874428796867	0.026792620466597385	0.08296587922814459
ENSMUSG00000005534	Insr	42.44979235065874	-0.41429032757555484	0.2848586315194561	0.026787385625357207	0.08296587922814459
ENSMUSG00000032328	Tmem30a	458.916025158721	-0.19554198892634542	0.09793435015615023	0.026832973674949738	0.08307369047570592
ENSMUSG00000072825	Cep170b	1812.904980572774	-0.2532012450663427	0.13755238462484792	0.026881335651215622	0.08320624691049887
ENSMUSG00000001467	Cyp51	222.58238886940535	-0.23511965292701845	0.12438888542379169	0.026948813028390774	0.08339790467511278
ENSMUSG00000028756	Pink1	46.77989592943618	0.3698048207335393	0.23950802682922248	0.026975971953705706	0.08345784260181026
ENSMUSG00000020411	Nipal4	7.213857635470721	-0.5921047463076698	0.5838335227595411	0.026979306579935997	0.08345784260181026
ENSMUSG00000020561	Twistnb	515.6676735089131	0.20844737394103197	0.10628033921241388	0.02700449679201517	0.08351854573708588
ENSMUSG00000039164	Naif1	30.027162708342548	-0.4354512328370066	0.30949553777882116	0.027074239509879545	0.08371698585464196
ENSMUSG00000022203	Efs	80.67577903407226	-0.30237468817079755	0.17759186957654396	0.027109150317021446	0.08380766169509021
ENSMUSG00000068748	Ptprz1	8.764020919171259	0.5914887327329078	0.5865497321198652	0.02712530903731275	0.0838403402321391
ENSMUSG00000052738	Suclg1	802.98620657974	0.18208667138196408	0.08997792664239952	0.02713438416504455	0.08385111547438999
ENSMUSG00000021646	Mccc2	85.14655130674785	-0.3360266190679068	0.2078242365331291	0.02721504707453529	0.08408306245042277
ENSMUSG00000032040	Dcps	139.99535339720617	-0.28507993330672676	0.16329877161588827	0.027277456820074836	0.08425853091858818
ENSMUSG00000030222	Rerg	13.994598613866755	-0.5421009942985119	0.4583231899701125	0.02731109451725223	0.08434507020220981
ENSMUSG00000042453	Reln	4.428365827618421	0.5633214308969232	0.6722598672785601	0.02737715214121547	0.08453167597749654
ENSMUSG00000063903	Klk1	3.9833338660191653	0.5708600258944125	0.6642455404847053	0.027437970516889457	0.08468460639063824
ENSMUSG00000022269	March11	6.9105145595231185	0.5895406871333352	0.6203631468335784	0.027436814980531327	0.08468460639063824
ENSMUSG00000037469	Acp7	2.8622757164487744	0.4948355005195059	0.695140205859596	0.027459119865868405	0.08473245070909578
ENSMUSG00000024286	Ccny	369.3116093878655	0.23738594071432934	0.12659971396336475	0.027480824008709156	0.08478198696332788
ENSMUSG00000037653	Kctd8	6.751890233789877	0.5867792769900577	0.5718238253707314	0.027489388884261962	0.08479097480069536
ENSMUSG00000025178	Pi4k2a	107.90215325356986	0.3036329190914023	0.17937370927651167	0.027498445956658367	0.08480147681145847
ENSMUSG00000004661	Arid3b	547.6355927496885	-0.18579927223636258	0.09247503971360514	0.02751304705176548	0.08482906800609073
ENSMUSG00000029500	Pgam5	619.4264661017227	-0.18048207110689707	0.08931632472143543	0.02755736663174926	0.08491513895516457
ENSMUSG00000019235	Rps6kl1	17.937663209993673	0.5027711393684088	0.3978391313199302	0.02755794251634315	0.08491513895516457
ENSMUSG00000057411	Fam173a	47.00585378214672	-0.3657886837768214	0.23707477639514812	0.02754753634004797	0.08491513895516457
ENSMUSG00000008604	Ubqln4	1070.3064877457425	0.20130047230933054	0.102197579194893	0.02762209126327826	0.08509532550779543
ENSMUSG00000030615	Tmem126a	138.99031661990742	-0.26277947935114343	0.14595688337962193	0.027688917203353782	0.08528368400778419
ENSMUSG00000034342	Cbl	603.2960114905973	-0.2085049657219057	0.10693124241082176	0.027704497994325738	0.0853141591561718
ENSMUSG00000028885	Smpdl3b	115.32226654089067	-0.27924469925594675	0.15917849657565666	0.027715800458074598	0.08533144967627605
ENSMUSG00000043923	Ccdc84	160.1956005848849	0.2636184530186214	0.14666466135136602	0.02772634728631354	0.08534640712691055
ENSMUSG00000027204	Fbn1	14.040168614106708	-0.5370133257873452	0.4531085608518569	0.02773789681497144	0.08536444429025979
ENSMUSG00000074807	Gm10762	40.104394857079704	0.3760490192347959	0.24791008503794398	0.027759159853879768	0.08541236162587329
ENSMUSG00000030410	Dmwd	1797.3218895330363	0.21025804251674954	0.10815241178256815	0.027781258532779997	0.08546282997073985
ENSMUSG00000061119	Prcp	66.894680909242	-0.3193891820399027	0.19390552784234977	0.02782179725373335	0.0855699926604677
ENSMUSG00000033845	Mrpl15	700.2181352494334	0.17931074315258091	0.08880852614124136	0.027834035814937614	0.08557254904334201
ENSMUSG00000028556	Dock7	138.1349005036635	-0.2501839055271814	0.13645693498350223	0.027831361435244444	0.08557254904334201
ENSMUSG00000042626	Shc1	866.1717999436203	-0.18238263407291475	0.09065741495453625	0.027854884788318962	0.08560156421121454
ENSMUSG00000097195	Snhg5	906.4926677402797	0.16035749741835195	0.07789265800312593	0.02785226039161725	0.08560156421121454
ENSMUSG00000022018	Rgcc	4.071079583052069	0.5655226226216504	0.6656057688784415	0.027877388406777594	0.0856531759711006
ENSMUSG00000059146	Ntrk3	2.0204430818639207	0.4466324911936732	0.6919334434777362	0.02791908126784175	0.08576371340324115
ENSMUSG00000046591	Ticrr	328.6996558612758	0.22310013188970018	0.11696809909476899	0.027925839830068903	0.08576691401648388
ENSMUSG00000032807	Alox12b	4.690963891966563	0.5644560199237142	0.6658938902795629	0.02796145739223593	0.08585872805069908
ENSMUSG00000019173	Rab5c	567.0387544948703	0.17207237995024863	0.08465547569167282	0.027987238676590993	0.08592030731837419
ENSMUSG00000042942	Greb1l	50.658413889518926	-0.35039647325778567	0.22321127648565678	0.02800560501533885	0.08595910230055825
ENSMUSG00000070808	Bicra	264.9400967117627	0.24548495722759928	0.1332755890479661	0.02812096478055921	0.08629552763402124
ENSMUSG00000018919	Tm4sf5	16.87605302637396	0.5041043185772767	0.4039853257764556	0.02821927967233626	0.08657952002537032
ENSMUSG00000040506	Ambra1	755.6464185953536	0.21531140193817894	0.11196426111541628	0.028264926943367664	0.08670183989600186
ENSMUSG00000063511	Snrnp70	2001.4507573094045	0.17326390730875305	0.0855667658474864	0.028328034878249003	0.08687765888764715
ENSMUSG00000026663	Atf6	98.47836492282792	0.28110111653288605	0.1616961117603045	0.02836603143831337	0.08697640908829257
ENSMUSG00000040760	Appl1	246.27048694598847	-0.2132633774123351	0.11069240396469096	0.028384209295420414	0.08701436290543368
ENSMUSG00000032562	Gnai2	3499.3832054998857	-0.18643403687372345	0.09352400523478437	0.0284375644344926	0.08716011832700561
ENSMUSG00000038007	Acer2	175.0223852883117	0.24525722407108658	0.13353012175103662	0.028484321738710724	0.08726777191053237
ENSMUSG00000097493	9930014A18Rik	3.2720426267884153	-0.5629027076231184	0.6624462248001097	0.02848257700540744	0.08726777191053237
ENSMUSG00000057396	Zfp759	5.655931539468223	0.5824524705114198	0.6162369691452704	0.02850466280367515	0.08731226134004456
ENSMUSG00000052926	Rnaseh2a	501.20255117310865	-0.22795689131093563	0.12095118644256164	0.02851082960729745	0.08731332447403217
ENSMUSG00000039509	Nup133	217.331902276528	-0.24858292422095532	0.13616628566015937	0.028593776511869416	0.08754432987079067
ENSMUSG00000116858	Gm49797	175.56439283385862	0.27392397827827764	0.15613282059324832	0.028597931126890956	0.08754432987079067
ENSMUSG00000031983	2310022B05Rik	91.06503250514466	-0.3051505288049013	0.1829969470284529	0.028779835025060697	0.08806523860513678
ENSMUSG00000001211	Agpat3	112.80337993183832	0.2700828270070141	0.15326533402007275	0.02877767079867726	0.08806523860513678
ENSMUSG00000021774	Ube2e1	423.75136255489866	-0.21488628054084857	0.11216355849075349	0.028799062551242493	0.08810610429369721
ENSMUSG00000072809	9330160F10Rik	5.871493235331193	0.5461497871004173	0.6740712461307766	0.02880591083184915	0.0881090887278762
ENSMUSG00000023991	Foxp4	338.1827551288411	-0.219757618171735	0.11553463552082843	0.028836334050053845	0.08818416627659148
ENSMUSG00000036442	Thap11	209.8011454877135	-0.25108011993242557	0.1383746585887184	0.02884649885828897	0.08819727376623383
ENSMUSG00000024941	Scyl1	83.6848351551406	-0.30967544046582957	0.18722746583652197	0.028892546557150147	0.08832006438405127
ENSMUSG00000023908	Pkmyt1	224.3488356319023	0.2761997473557224	0.15851370715087998	0.028950767336312622	0.08848000862633902
ENSMUSG00000003053	Cyp2c29	3.444266281025408	0.4482002142074892	0.6896970866666485	0.029016735611006424	0.0886635609718797
ENSMUSG00000039199	Zdhhc1	2.84209393067348	0.4933466607950993	0.6898619480937367	0.029070991826110053	0.0888112584742678
ENSMUSG00000063236	1110038F14Rik	282.93987466805993	0.21528491234504704	0.1126993098037038	0.02909044822304706	0.08885260478224248
ENSMUSG00000084885	3010001F23Rik	2.117994819181499	-0.45618635425239884	0.6899114229381593	0.029209098948460355	0.08919684745038686
ENSMUSG00000049878	Rlf	351.7399145726479	0.22681970253820424	0.12085474156315365	0.029217004570672042	0.08920283263609943
ENSMUSG00000044562	Rasip1	31.141596964200435	-0.4276961146264845	0.3090978282461392	0.029273808741900328	0.08934636792966823
ENSMUSG00000052301	Doc2a	6.920328204673904	0.5742535386534348	0.6300721961277571	0.029275927797257146	0.08934636792966823
ENSMUSG00000004356	Utp20	432.0744107477003	-0.20894747816478343	0.1086765507617195	0.029384264071966443	0.08965875815979511
ENSMUSG00000023057	Fabp2	5.620125049373212	0.5721325037355331	0.634025092372303	0.029396332152315695	0.08967734267612695
ENSMUSG00000007338	Mrpl49	222.41927308416072	0.22791187345295805	0.12183621736305277	0.029419303840106006	0.08972917574976833
ENSMUSG00000027164	Traf6	119.3420233076379	0.2794622503227663	0.1619661343822303	0.029451831319903157	0.08981012709197297
ENSMUSG00000033021	Gmppa	98.89182750587082	0.28191799186645866	0.1641179121218207	0.029509884551802375	0.08996886769573074
ENSMUSG00000019368	Sec14l4	6.230085543421145	0.5756962574040556	0.5832417964568098	0.029543595780726437	0.09005334569244997
ENSMUSG00000050229	Pigm	304.8711601926819	-0.20468752710606095	0.10600448822996464	0.02957466878323245	0.09012974929003381
ENSMUSG00000026955	Sapcd2	59.533763422218406	0.35408909358138563	0.23067945007688864	0.029602543907682796	0.09019637819800264
ENSMUSG00000058618	AY761184	2.1979590183651814	0.44509055862252045	0.6880030559232829	0.029648303674747314	0.09031746193547897
ENSMUSG00000051427	Ccdc157	48.086059514294526	0.3507562121137283	0.22750597822800495	0.029657504699343095	0.09032715042717102
ENSMUSG00000026546	Cfap45	2.494967344008934	0.4526934231629974	0.6885367688077653	0.02969143349597202	0.09041213248225456
ENSMUSG00000031636	Pdlim3	33.2135457987499	-0.4194784465055146	0.30140522217944105	0.029787606708395125	0.09068657943304627
ENSMUSG00000028542	Slc6a9	21.84699298902268	0.5204907765793272	0.4416039272990695	0.029858667490861555	0.0908844772500296
ENSMUSG00000041238	Rbbp8	143.54655183320438	0.27134522209773887	0.1558205649765902	0.02986552662741784	0.0908869160225456
ENSMUSG00000091955	Gm9844	11.549234460709437	-0.5463495367169146	0.49166965670306184	0.029880456762691753	0.09091391052741116
ENSMUSG00000026470	Stx6	191.91048002044124	-0.2527144173930987	0.14094982418593408	0.02992481112431675	0.09099350249252618
ENSMUSG00000107585	3300002P13Rik	9.438889277253024	0.5547212270288917	0.5117580519488737	0.02991648776652025	0.09099350249252618
ENSMUSG00000037759	Ptger2	7.512241472190731	0.5728070097446943	0.5777678476488556	0.029918950848579547	0.09099350249252618
ENSMUSG00000040390	Map3k10	20.950634013293158	0.4734408654722084	0.37005674209558254	0.029931862280309914	0.09099650046433429
ENSMUSG00000022820	Ndufb4	530.6696601468697	-0.2660738694469779	0.15162621646273225	0.0299516462884869	0.09103819879784622
ENSMUSG00000078622	Ccdc47	663.0384218595937	-0.17853090345608358	0.0897755545172963	0.02999474059609443	0.09115071767535037
ENSMUSG00000031591	Asah1	69.46334596851644	-0.3317488430181119	0.2098324582474235	0.030009847584408313	0.0911781578187278
ENSMUSG00000040220	Gas8	93.91391457396558	-0.32895558344217535	0.20726292924614165	0.03005207997012509	0.09125103335190989
ENSMUSG00000016552	Foxred2	36.05021853550693	-0.4064014874330937	0.28731647718701653	0.03004230705337051	0.09125103335190989
ENSMUSG00000067878	Map7d3	24.40744278511094	0.46896027589442707	0.36451222517681264	0.030047334689090665	0.09125103335190989
ENSMUSG00000015289	Lage3	949.9930879931792	0.18900080025183622	0.09628533404708287	0.030074912410143814	0.09130188403265635
ENSMUSG00000071937	Adam25	2.104752915229949	0.43340302641887357	0.6856570899657949	0.030150635160484718	0.09149667996490571
ENSMUSG00000020451	Limk2	286.41440940020215	-0.24977457054413568	0.1389346283905462	0.030151275461340655	0.09149667996490571
ENSMUSG00000061815	Rufy4	2.476729571611605	0.47521759594026175	0.6877286600071386	0.030157487151053188	0.09149702320065742
ENSMUSG00000029161	Cgref1	18.148131463493087	-0.46776417394987757	0.3635383809345175	0.030177607561941384	0.09153955646013072
ENSMUSG00000020521	Rnft1	82.87753728795295	-0.3128535603017494	0.1925445957329678	0.03020920908850351	0.09161689184451549
ENSMUSG00000034880	Mrpl34	1404.0110330883392	-0.256459643118287	0.14425712710700847	0.0302184206782615	0.09162630667662838
ENSMUSG00000029472	Anapc5	351.2128709009241	0.2215544206430683	0.11811428753261341	0.030238653685290433	0.09165061035159845
ENSMUSG00000036368	Rmdn2	12.831846122200435	-0.5005201980086456	0.4114727061225315	0.03023667838361407	0.09165061035159845
ENSMUSG00000073460	Pnldc1	53.93304294565724	-0.3591847851122219	0.237522054762367	0.030300900445510218	0.09182072498161782
ENSMUSG00000030905	Crym	13.61257657210689	-0.5086559639372257	0.4252640264456655	0.030350485969074508	0.0919524113477433
ENSMUSG00000031378	Abcd1	44.38987434453758	0.39807794699728066	0.27902697001358745	0.0303612443093982	0.09196643415584518
ENSMUSG00000033701	Acbd6	186.897351548802	-0.241358644028893	0.13274049645960856	0.030372987746774913	0.09198343463158337
ENSMUSG00000046618	Olfml2a	2.4532053052370646	0.40539651645078895	0.6806540939514794	0.030395380647501358	0.09203267322996224
ENSMUSG00000068917	Clk2	385.0959023177807	0.2106767104742588	0.1107249710067934	0.030410927143553736	0.09206116624994687
ENSMUSG00000093675	Gm20618	5.031099879737053	0.5315117886492454	0.6724160801023161	0.03045531206837988	0.09217693099897183
ENSMUSG00000073775	Kti12	188.48925555490197	-0.2454592549898105	0.1359747861278375	0.03046911147616957	0.09218150423008108
ENSMUSG00000098066	Gm26944	5.898534777297874	0.5707072152000976	0.5987576497339127	0.03046773432988956	0.09218150423008108
ENSMUSG00000097178	2310002F09Rik	31.142858441302693	-0.47382636613927237	0.3735262906385769	0.030495873776773624	0.09223161459317053
ENSMUSG00000113835	Gm19554	2.61520636884299	0.44036552282226227	0.6857196342897526	0.030497969739166766	0.09223161459317053
ENSMUSG00000020100	Slc29a3	61.85171532019412	0.3380964991821927	0.21710985779006173	0.03054922297460136	0.0923679952212705
ENSMUSG00000028785	Hpca	111.71545791666118	0.29135279730817454	0.17398034803840592	0.030630315553939642	0.0925385872444133
ENSMUSG00000057969	Sema3b	6.090474047967901	-0.5693292313771595	0.5839663557338284	0.030613032979931797	0.0925385872444133
ENSMUSG00000054302	Eapp	166.22699171274908	0.24088216119823588	0.13265941748307095	0.03062626820537336	0.0925385872444133
ENSMUSG00000033697	Arhgap39	58.06919187481979	0.32838455177470144	0.20790795677445953	0.030629278042153086	0.0925385872444133
ENSMUSG00000036327	Qsox2	61.29126514001692	0.35309535068996706	0.232204026002804	0.030647372607743906	0.09257147800160696
ENSMUSG00000044024	Rell2	10.059245399397348	0.545822028782179	0.49915370399237796	0.03065841216332897	0.09258618310918369
ENSMUSG00000063052	Lrrc40	791.2170938490391	-0.17931269360693813	0.09073555043382447	0.03073851685275177	0.09280931651465629
ENSMUSG00000059552	Trp53	7478.329178685099	0.15573119443802064	0.0768687145818629	0.030744671270935265	0.09280931651465629
ENSMUSG00000028273	Pdlim5	393.79208442129897	-0.21215163873828582	0.11205375188375068	0.030781499227105442	0.09288311200809793
ENSMUSG00000057880	Abat	4.9189367783535465	0.5628226403079388	0.6323895024748468	0.030780894612906846	0.09288311200809793
ENSMUSG00000028228	Cpne3	241.12746038082946	-0.24361019754230254	0.1349185978287282	0.030788463656932927	0.09288544545444695
ENSMUSG00000041390	Mdfic	56.92280528240741	0.37336953951252666	0.25355811544269374	0.03081196372118772	0.09293765414334125
ENSMUSG00000030849	Fgfr2	201.17434634960992	-0.23295355348088542	0.12694658025645952	0.03083703372698093	0.09299457628259195
ENSMUSG00000027366	Sppl2a	138.6132249196143	-0.3063598640209619	0.18776771166044298	0.0308488992239821	0.09301166299385118
ENSMUSG00000035069	Oma1	80.6528712127317	0.31435248208561634	0.19516742104924403	0.030873574339492952	0.09306735700530697
ENSMUSG00000060261	Gtf2i	390.549965615504	-0.24957086000694287	0.13964598536405898	0.03088758647487696	0.09309089190087969
ENSMUSG00000039018	Mtg1	84.72452546828494	0.2976433319062975	0.18003791830715227	0.03092922025920554	0.09319764843319155
ENSMUSG00000025747	Tyms	301.86445096650266	-0.23201936169869652	0.1264451827817481	0.031021597320637282	0.09345723385572713
ENSMUSG00000117091	Gm5698	2.2706151425448735	-0.48311248813580554	0.684244256562154	0.03110563641182707	0.09367745389382556
ENSMUSG00000047586	Nccrp1	11.384323255981757	0.5307433163180223	0.47110071858053343	0.031107183583219285	0.09367745389382556
ENSMUSG00000017417	Plxdc1	11.980091038986936	0.5463280072305428	0.5064096844766004	0.03116722273287992	0.09383942256901415
ENSMUSG00000113775	Gm48027	9.923746072923276	0.5497898080495501	0.5160017333699716	0.031212246991757436	0.09390075943138076
ENSMUSG00000022219	Cideb	6.594786182143865	0.564862121571009	0.5744133889804799	0.031212629959627803	0.09390075943138076
ENSMUSG00000022247	Brix1	1534.2088034679512	-0.15982929415029298	0.07945605928417913	0.03120580236965888	0.09390075943138076
ENSMUSG00000075370	Igll1	6.769471784853876	0.5639360601269896	0.618365120558385	0.03120774520701063	0.09390075943138076
ENSMUSG00000047557	Lxn	41.18232183705395	-0.358725764428859	0.23938734781496246	0.031240764094228417	0.09396638087016353
ENSMUSG00000052456	Asna1	1423.2128898289732	-0.15935768243334586	0.07920676720782494	0.03124696888363966	0.09396638087016353
ENSMUSG00000031865	Dctn1	455.7838551302871	0.22070204166872634	0.11849810390630149	0.03129543973492909	0.09409328303469763
ENSMUSG00000033216	Eefsec	260.59766002502846	0.2316115536155248	0.12644183421625846	0.031314675903894335	0.09411339795395166
ENSMUSG00000033871	Ppargc1b	11.970054635564338	0.5345555063532336	0.4809362343695577	0.03131224870192079	0.09411339795395166
ENSMUSG00000078872	Gm14401	6.940001658744316	0.5652440295909045	0.5938659213277934	0.031371523473637086	0.09426536484577953
ENSMUSG00000050621	Rps27rt	3067.6219946172746	-0.19343347367466224	0.10006434660895572	0.03139468123517214	0.09431605978600073
ENSMUSG00000053475	Tnfaip6	14.899756566155844	-0.48144932047282774	0.38948293218437585	0.03141493613544577	0.09435801538340198
ENSMUSG00000026553	Copa	1323.1875940973737	-0.19834055153382202	0.10329222555371208	0.031430600830045244	0.09438616978646293
ENSMUSG00000064061	Dzip3	139.66727591833853	-0.2473160714247825	0.13855523912100098	0.03146516527239788	0.0944710575508876
ENSMUSG00000027679	Dnajc19	358.8422156998434	0.22887702584493233	0.12464350058181461	0.03153341574927421	0.09463809491625544
ENSMUSG00000075227	Znhit2	37.37559726187574	0.3907863138560085	0.2745216925604091	0.03153018300449922	0.09463809491625544
ENSMUSG00000109628	BC024386	11.796050450908552	0.5227881140407697	0.45942459995275514	0.03155816749710721	0.09466026121168676
ENSMUSG00000021294	Kif26a	30.19496642565716	0.41609770227619897	0.30377461711155757	0.0315596793521236	0.09466026121168676
ENSMUSG00000021301	Hecw1	8.419061667434116	0.5624361732821462	0.5708568423029068	0.031559729826091926	0.09466026121168676
ENSMUSG00000029428	Stx2	78.52912658666317	-0.3264553336199907	0.2080936881556981	0.03163185827964629	0.09484935807316378
ENSMUSG00000032024	Clmp	10.905380269216442	0.5230675616419803	0.46061428772211627	0.03163541876945355	0.09484935807316378
ENSMUSG00000063646	Jakmip1	14.207113778330665	0.509242073603937	0.4353893745895738	0.03164304999579892	0.09485328253485939
ENSMUSG00000001366	Fbxo9	264.7889718211236	0.23552737208571853	0.129772843216599	0.031708937847432624	0.0950318007441134
ENSMUSG00000021764	Ndufs4	406.35055568133214	0.20225502768037562	0.1061321756681434	0.03174104827554278	0.09509284848993335
ENSMUSG00000045237	1110012L19Rik	59.8637832265291	-0.3136356931461283	0.19611322858810298	0.03174198395238194	0.09509284848993335
ENSMUSG00000021830	Txndc16	33.29563309728412	0.41315264902347676	0.3010088546503694	0.0317692488636803	0.0951555281896178
ENSMUSG00000078317	F8a	91.49921247983565	0.3659994751335865	0.24837380962152156	0.03179491013760775	0.09521338059771038
ENSMUSG00000027634	Ndrg3	102.6129527938011	0.2858708159673463	0.17102837382762334	0.031815556508095796	0.09525619522868914
ENSMUSG00000025290	Rps24	8971.994671864488	-0.14728680531581573	0.07266296402632921	0.03182834303011737	0.09527546498021765
ENSMUSG00000024660	Incenp	725.9322564287445	0.18095385473527642	0.0925142438177532	0.03191725434877904	0.09552255475657928
ENSMUSG00000030374	Strn4	1410.9884719931013	-0.16328964871694637	0.08189082618433695	0.03197947327303734	0.09568967640913027
ENSMUSG00000073411	H2-D1	84.31775007305701	0.2893542693915416	0.1743795152562995	0.03199502892668472	0.09571713240020954
ENSMUSG00000057706	Mex3b	56.51314166103937	0.34138145307346784	0.2235663290588432	0.03201061419785305	0.09574466603077939
ENSMUSG00000020048	Hsp90b1	1226.084130180704	-0.15959476683384102	0.079765298248875	0.032032106340221966	0.09578985278500103
ENSMUSG00000028256	Odf2l	36.163001677249625	0.39900842339751835	0.28556646387600326	0.032091771391185235	0.09594915228815307
ENSMUSG00000079110	Capn3	14.171962255237522	0.4956546909675484	0.4156858121850381	0.03210740185046707	0.09595763943477241
ENSMUSG00000040118	Cacna2d1	68.64884387684495	0.3390880288957225	0.22147453978762918	0.03210274771787553	0.09595763943477241
ENSMUSG00000040649	Rimklb	291.9060714622218	0.2564566794269177	0.14661037876172323	0.03212152607503284	0.09598073206606605
ENSMUSG00000035370	Gm49322	193.10579646419492	-0.25993540380166935	0.14950176028809475	0.032166940414421676	0.09609729331691924
ENSMUSG00000041153	Osgin2	45.615554295430066	-0.3523765881384258	0.23523406555867155	0.03222715021808434	0.09625800014372274
ENSMUSG00000050530	Fam171a1	82.01710852545824	-0.30996100636572527	0.19357644169707242	0.032238830059009696	0.09627371962088425
ENSMUSG00000042389	Tsen2	105.70664778257085	-0.2774177548934492	0.16435074553884493	0.032272870611946426	0.09635619458528004
ENSMUSG00000026274	Pask	90.37830563473231	0.29723567245570065	0.18191482139002615	0.03228115969988171	0.09636176660909776
ENSMUSG00000027797	Dclk1	16.41445803084095	0.5118638360374553	0.44515001637549106	0.032331842852490786	0.09647466951390599
ENSMUSG00000023903	Mmp25	39.84982700012088	0.42337851235379365	0.3153994448159347	0.03233038731096924	0.09647466951390599
ENSMUSG00000035011	Zbtb7a	151.98872829900236	0.2611252873287929	0.15072288647479395	0.032359246203430773	0.09653723817659014
ENSMUSG00000048376	F2r	744.1872578605764	-0.19407645349182764	0.10120304464124301	0.0323817622160794	0.09657346620130765
ENSMUSG00000037075	Rnf139	286.1223879277925	0.21146484860412115	0.11295195361815355	0.03238426371117635	0.09657346620130765
ENSMUSG00000085438	Oip5os1	239.81214573245566	-0.2110958695186432	0.11270335304642794	0.032394328365686245	0.09658428228743854
ENSMUSG00000090363	Gm3512	3.982140579789279	-0.5522930209782855	0.630719247682317	0.032413884671905806	0.09662338798581419
ENSMUSG00000026781	Acbd5	127.95324539809486	0.25566568452736765	0.1463460590388746	0.0324300721209508	0.09665243782888853
ENSMUSG00000026414	Tnnt2	11.047375515808886	-0.5329509912609225	0.4894776425943556	0.03250851079854654	0.09686696872107126
ENSMUSG00000024194	Cuta	430.24516319976084	0.1844105402184192	0.09512887497288922	0.0325941202466136	0.09710277721603333
ENSMUSG00000042520	Ubap2l	2192.1295528482524	0.1391312423606197	0.06850661229102324	0.032611649069646885	0.097135709944791
ENSMUSG00000006386	Tek	33.68606964915553	-0.39115223621896084	0.2782682215397135	0.032635025805446034	0.09717867516587342
ENSMUSG00000086930	Frs3os	5.486615141786402	0.5561406092778385	0.6118963679315804	0.03263902847169474	0.09717867516587342
ENSMUSG00000028560	Usp1	721.8962508350436	0.17529011067100136	0.08948661175446793	0.032662424282485225	0.09722903799804083
ENSMUSG00000019842	Traf3ip2	22.951003485504867	-0.4184358741860977	0.31067233677410033	0.0327004227983255	0.09732284134958888
ENSMUSG00000096917	2500002B13Rik	77.13804870221391	-0.3155613621284608	0.19979876243938288	0.03274633224829357	0.09744014730685212
ENSMUSG00000027281	Slx4ip	58.96630063850942	0.3251832501101189	0.2092444625057716	0.03282616445910565	0.0976583274598378
ENSMUSG00000020788	Atp2a3	18.49421288811768	0.47178325682567096	0.3830064350799127	0.03286682425182364	0.09775990568003769
ENSMUSG00000031262	Cenpi	159.88177473863942	-0.2368918201525458	0.13203563078550176	0.03288264935994154	0.0977875893651542
